356566074394677,120.579941,31.309607,枫桥
356566074378233,112.542938,32.976452,枣林
356566074363904,120.579941,31.309607,枫桥
356566074367889,113.709663,34.770157,未来路
356566074377961,117.703972,39.044243,第五大街
356566074363771,117.596237,39.029949,胡家园
356566074396110,120.579941,31.309607,枫桥
356566074396334,120.614159,31.342813,万达广场
356566074363763,113.65464,34.7299,福华街
356566074363789,117.695137,39.048313,第五大街
356566074383084,117.705643,39.029594,第三大街
356566074362104,117.300957,39.094147,津塘路
356566074386848,117.679489,39.028358,第一大街
356566074390808,117.71006,39.024601,第二大街
356566074369463,120.579941,31.309607,枫桥
356566074375098,113.703522,34.747688,郑汴路
356566074369521,113.666229,34.800579,文化路
356566074392267,117.71006,39.024601,第二大街
356566074361940,120.579941,31.309607,枫桥
356566074372798,120.579941,31.309607,枫桥
356566074363839,117.614357,39.01984,胡家园
356566074363235,117.69529,39.046753,第五大街
356566074395898,112.550232,32.979263,枣林
356566074408915,117.328598,39.021954,双港
356566074387341,120.614159,31.342813,万达广场
356566074362542,117.28241,39.096001,津塘路
356566074390287,117.678421,39.048168,第四大街
356566074375106,120.579941,31.309607,枫桥
356566074382771,116.662727,40.135262,光明
356566074401977,116.662727,40.135262,光明
356566074386731,118.144882,24.715702,大同
356566074365164,121.6092,31.198124,张江
356566074395658,113.703468,34.748878,未来路
356566074395765,113.703522,34.747688,郑汴路
356566074384132,123.647507,47.206814,富拉尔基区中心城区
356566074368051,120.579941,31.309607,枫桥
356566074399403,120.579941,31.309607,枫桥
356566074378779,117.664902,39.016323,解放路
356566074392028,120.579941,31.309607,枫桥
356566074396854,117.253242,39.12476,上杭路
356566074399049,113.65464,34.7299,福华街
356566074379736,113.703461,34.748871,未来路
356566074394859,113.297783,34.809704,聂寨
356566074386152,120.579941,31.309607,枫桥
356566074362583,120.331001,30.30551,下沙
356566074375346,114.370163,30.5135,卓刀泉
356566074378134,120.345131,30.28034,下沙
356566074388000,126.991432,46.636772,世纪华辰广场
356566074387853,120.579941,31.309607,枫桥
356566074380866,120.579941,31.309607,枫桥
356566074400433,120.331001,30.30551,下沙
356566074367830,114.376991,30.626787,和平大道
356566074363854,120.575432,31.317579,留园
356566074365818,120.353203,30.307159,白杨
356566074375296,113.219704,35.226391,月季公园
356566074369208,120.356087,30.288731,下沙
356566074392937,114.407425,30.501396,关山
356566074399460,120.163147,30.17477,浦沿
356566074395922,113.655251,34.731461,建中街
356566074396326,120.317017,30.29792,下沙
356566074395609,120.575897,31.321159,留园
356566074368663,120.973946,28.107676,乐成
356566074402066,117.325775,39.019642,双港
356566074408824,117.113869,39.261631,双街
356566074399031,114.332069,30.537727,中南路
356566074382698,126.57019,43.849216,东市场
356566074397464,114.402191,30.505238,关山
356566074408725,119.17627,34.593456,海昌路
356566074392036,120.579941,31.309607,枫桥
356566074402132,120.341301,30.279837,下沙
356566074376450,120.353203,30.307159,白杨
356566074383068,120.163147,30.17477,浦沿
356566074402124,120.331001,30.30551,下沙
356566074380783,120.331001,30.30551,下沙
356566074386327,120.331001,30.30551,下沙
356566074368697,120.331001,30.30551,下沙
356566074392168,120.579941,31.309607,枫桥
356566074390725,120.331001,30.30551,下沙
356566074380809,117.716698,39.032909,第四大街
356566074398934,120.331001,30.30551,下沙
356566074398751,113.033897,28.1469,圭塘
356566074394735,120.12249,30.325245,石祥路
352425024430129,117.29705,39.116592,张贵庄
352425024430376,113.63987,34.770546,黄河路
352425024429261,120.579941,31.309607,枫桥
352425024431143,113.65464,34.7299,福华街
352425024431838,113.65464,34.7299,福华街
352425024429600,120.579941,31.309607,枫桥
352425024430061,117.311562,39.09024,津塘路
352425024431556,113.709724,34.770164,未来路
352425024429501,120.579941,31.309607,枫桥
352425024430244,117.328201,39.021156,双港
352425024429287,113.65464,34.7299,福华街
352425024429337,113.658417,34.81184,文化路
352425024430871,113.65464,34.7299,福华街
352425024431002,113.703453,34.748875,未来路
352425024430921,113.657021,34.729736,京广路
352425024431101,113.713882,34.72332,航海东路
352425024431622,113.713882,34.72332,航海东路
352425024428958,109.508514,18.27466,迎宾路
352425024429220,113.65464,34.7299,福华街
352425024428891,117.612869,39.031391,胡家园
352425024430087,113.643166,34.771568,黄河路
352425024430830,117.272881,39.096973,中山门
352425024431507,120.331001,30.30551,下沙
352425024429519,117.308762,39.091808,津塘路
352425024429121,118.83873,31.90584,双龙大道
352425024430954,117.29705,39.116592,张贵庄
352425024429089,117.198769,39.116329,体育馆街
352425024430913,118.785942,31.91514,将军大道
352425024429972,118.83873,31.90584,双龙大道
352425024430509,113.65464,34.7299,福华街
352425024415195,121.434013,28.67572,花园路
352425024417480,117.203583,34.268391,徐州老火车站
352425024416789,112.489822,32.976219,师院
352425024416847,121.423027,28.67119,老城区
352425024419205,121.413933,28.678591,桔园
352425024415484,112.523491,32.995567,裕华商城
352425024417399,112.544914,33.018486,人民北路
352425024417217,113.65464,34.7299,福华街
352425024414057,121.398422,28.663219,西商务区
352425024419817,112.550507,32.975689,枣林
352425024419296,118.83873,31.90584,双龙大道
352425024420948,120.20562,35.958759,丁家河
352425024416862,117.197716,34.266399,徐州老火车站
352425024413919,102.71627,25.053907,鼓楼
352425024412598,114.288628,30.611372,建设大道
352425024414099,112.552879,32.979317,枣林
352425024420971,120.182068,35.968678,香江路
352425024419072,120.961685,28.107712,乐成
352425024414271,112.550232,32.979259,枣林
352425024415633,112.554161,32.979328,枣林
352425024418520,112.512962,32.983692,火车站
352425024420500,112.552841,32.978424,枣林
352425024413265,112.547501,32.977097,枣林
352425024420765,112.542946,32.976452,枣林
352425024418124,121.439537,28.67634,椒江大酒店
352425024418728,120.204346,35.958469,丁家河
352425024415559,102.716438,25.05419,鼓楼
352425024415237,112.489822,32.976219,师院
352425024416813,112.552933,32.979279,枣林
352425024419312,121.43502,28.6579,星星广场
352425024417167,112.489822,32.976219,师院
352425024419395,126.5783,43.876904,松江二厅
352425024418140,113.93924,22.947149,金朗中路
352425024413539,120.353203,30.307159,白杨
352425024418587,120.341095,30.279802,下沙
352425024414339,118.042313,36.812527,步行街
352425024419460,117.326126,39.020592,双港
352425024415773,117.328651,39.020973,双港
352425024417050,113.297729,34.809631,聂寨
352425024420633,117.122559,36.184357,财源街
352425024415997,126.581001,43.846336,天津街
352425024416136,117.2472,34.292049,金山桥
352425024412804,117.666237,39.017658,解放路
352425024415351,120.189766,35.953377,家佳源佳世客
352425024416912,126.534752,43.83242,临江门
352425024416359,120.191261,35.96032,开发区
352425024412218,121.439537,28.67634,椒江大酒店
352425024414214,103.948509,30.762556,红光
352425024414644,103.948509,30.762556,红光
352425024418223,103.957489,30.76185,犀浦
352425024420476,117.2537,34.290909,金山桥
352425024420302,114.287727,30.61153,花桥
352425024420146,113.941757,22.944305,金朗中路
352425024420047,114.287727,30.61153,花桥
352425024420815,109.508522,18.274652,迎宾路
352425024417803,117.122604,36.184334,财源街
352425024419288,113.93914,22.947212,金朗中路
352425024418330,117.178902,34.194481,新区师大
352425024415302,109.508499,18.274672,迎宾路
352425024413745,121.610107,38.91597,沈阳路
352425024417043,118.02356,36.825336,义乌小商品城
352425024417670,109.508369,18.274803,迎宾路
352425024416052,126.557259,43.815701,厦门街
352425024419858,126.534897,43.834148,临江门
352425024414800,113.713882,34.72332,航海东路
352425024417084,117.110321,36.182491,银座奥特莱斯
352425024420682,117.705643,39.029594,第三大街
352425024415518,109.508499,18.274672,迎宾路
352425024419213,117.15052,36.208111,宝龙城市广场
352425024414610,121.553009,38.974579,泡崖
352425024417019,109.508476,18.274761,迎宾路
352425024419726,117.043709,36.18771,岱岳区中心城区
352425024416722,109.508453,18.274719,迎宾路
352425024413885,121.401703,28.65242,西商务区
352425024412648,113.297974,34.809559,聂寨
352425024416318,126.524567,43.820549,长春路
352425024415740,120.163147,30.17477,浦沿
352425024414248,120.20562,35.958759,丁家河
352425024416680,126.521835,43.820976,长春路
352425024415617,113.700958,34.749168,商城路
868575028810481,117.236374,39.069279,陈塘庄
868575028819888,117.122627,36.184345,财源街
868575028821298,103.815987,30.69644,永宁
868575028858712,121.429871,28.65126,星星广场
868575028858787,117.203041,39.116779,体育馆街
868575028860361,117.20311,39.115719,体育馆街
868575028800508,103.815987,30.69644,永宁
868575028794040,117.689087,39.051205,第五大街
868575028798512,115.80349,32.903542,颖西
868575028858399,117.682625,38.998066,三槐路
868575028807941,118.30172,33.950981,幸福路
868575028819045,117.201347,39.117401,体育馆街
868575028819961,117.201347,39.117401,体育馆街
868575028823351,117.255463,39.121948,上杭路
868575028821033,103.815987,30.69644,永宁
868575028818583,104.124329,30.6194,狮子山
868575028858597,117.201347,39.117401,体育馆街
868575028789826,117.759209,38.991428,新港
868575028811992,117.203278,39.116985,体育馆街
868575028858332,117.683395,38.997761,三槐路
868575028805101,117.669777,39.016739,解放路
868575028822361,121.401703,28.65242,西商务区
868575028795013,121.401703,28.65242,西商务区
868575028822346,117.683395,38.997761,三槐路
868575028806091,117.791054,39.241222,寨上
868575028795245,115.817268,32.872341,一道河路沿线
868575028864132,121.66082,38.923031,中山广场
868575028822296,121.596901,38.917759,长江路
868575028797407,121.636726,38.92009,天津街
